"mean_forestdens","sd_forestdens","Coniferous_forest","Deciduous_forest","Mixed_forest","Clear_cut","Water_bodies","Arable_land","Human_construction"
54.3492508845908,26.9176787477707,0.381578947368421,0,0.486842105263158,0.131578947368421,0,0,0
53.4981575295888,24.359822687169,0.782051282051282,0,0.217948717948718,0,0,0,0
56.0070095011865,29.5872240430232,0.743589743589744,0,0.256410256410256,0,0,0,0
42.4519708046956,27.1884074090827,0.184210526315789,0.368421052631579,0.25,0.105263157894737,0,0,0.0921052631578947
51.2467121765325,24.4924747707693,0.473684210526316,0.0526315789473684,0,0.473684210526316,0,0,0
2.64000091060246,8.89865532877758,0.0125,0.025,0,0.9625,0,0,0
53.5547684442469,30.0252493396889,0.545454545454545,0,0.233766233766234,0.103896103896104,0.025974025974026,0,0.0909090909090909
24.9479403605334,32.2856379832609,0.2,0.0125,0.3375,0.45,0,0,0
45.0856685730816,33.4429684689353,0.285714285714286,0.350649350649351,0.298701298701299,0.0649350649350649,0,0,0
50.0144476775927,29.6392125884546,0.556962025316456,0,0.0759493670886076,0.367088607594937,0,0,0
41.2348799882188,22.4190859762711,0.571428571428571,0.0649350649350649,0,0.363636363636364,0,0,0
47.2712187084944,28.7466115497494,0.282051282051282,0,0.346153846153846,0.371794871794872,0,0,0
23.3602710352816,24.6783782052881,0.4,0,0,0.6,0,0,0
46.1510196924843,22.8518566979193,0.0384615384615385,0,0,0.961538461538462,0,0,0
33.4408964995631,20.9363560435308,0.526315789473684,0,0,0.473684210526316,0,0,0
54.0953358987591,24.8760456818464,0.649350649350649,0,0.337662337662338,0.012987012987013,0,0,0
49.9218556536864,31.5838807678153,0.153846153846154,0.0512820512820513,0.0641025641025641,0.641025641025641,0,0,0.0897435897435897
1.19017884685205,5.16246538903015,0.0123456790123457,0,0,0.962962962962963,0,0,0.0246913580246914
63.9703076073696,29.7172837916237,0.382716049382716,0.123456790123457,0.481481481481481,0.0123456790123457,0,0,0
56.5243590931137,26.6100439965469,0.153846153846154,0.115384615384615,0.615384615384615,0.0256410256410256,0,0,0.0897435897435897
60.110813336603,32.5193626996371,0,0.175675675675676,0.662162162162162,0,0,0,0.162162162162162
55.785099732903,29.9382471084086,0.772151898734177,0,0,0.227848101265823,0,0,0
51.7381324193383,29.6320466961188,0.846153846153846,0,0,0.0256410256410256,0,0,0.128205128205128
38.672451603459,29.354371211826,0.671052631578947,0,0,0.105263157894737,0,0,0.223684210526316
45.5195996243124,20.5559972008095,1,0,0,0,0,0,0
50.388409589734,23.2159976627789,0.397435897435897,0,0.602564102564103,0,0,0,0
53.6385150143633,30.3739483695655,0.328947368421053,0,0.578947368421053,0.0394736842105263,0,0,0.0526315789473684
57.9012869458275,28.9108642240728,0.0657894736842105,0,0.934210526315789,0,0,0,0
55.9169321258492,29.7571478856069,0.576923076923077,0,0.243589743589744,0.179487179487179,0,0,0
48.8788761856507,21.9741134303771,0.6625,0,0.025,0.3125,0,0,0
35.8100128711465,21.4037425072455,0.925,0,0,0.075,0,0,0
35.36165235989,23.8315179586776,0.636363636363636,0,0,0.363636363636364,0,0,0
0,0,0,0,0,1,0,0,0
34.9779516181641,31.8959779510782,0.415584415584416,0,0,0.571428571428571,0.012987012987013,0,0
54.1555078785076,25.2293112867371,0.864197530864197,0,0.135802469135802,0,0,0,0
54.7635670818309,26.5230282693745,0.6125,0,0.3875,0,0,0,0
1.13549079895064,7.17719761822887,0.0135135135135135,0.027027027027027,0.027027027027027,0.891891891891892,0,0.0405405405405405,0
0.237193003464479,1.42798349388456,0.037037037037037,0,0,0.91358024691358,0,0,0.0493827160493827
0.626674241680278,5.20554721021749,0.0256410256410256,0.0128205128205128,0,0.961538461538462,0,0,0
64.6407367942598,29.6581357903513,0.45,0.025,0.525,0,0,0,0
37.4540422413989,31.2225363382844,0.0135135135135135,0.5,0.202702702702703,0.22972972972973,0,0,0.0540540540540541
52.2428760260363,26.5909836501154,0.2375,0.0125,0.05,0.625,0.075,0,0
